1737856173987.52, 91.58021483128907, 89.1464578340353, 2.4337569972537665
1737856174077.558, 93.48000149015871, 89.92810377082947, 3.551897719329247
1737856174135.229, 93.69510142481252, 90.17164420168885, 3.523457223123671
1737856174280.762, 93.7504416644328, 90.1985037018989, 3.5519379625338985
1737856174337.654, 93.9731359213106, 90.21119291340227, 3.7619430079083287
1737856174404.4832, 93.86984972134248, 90.35204530098093, 3.517804420361543
1737856174463.065, 93.91785089746794, 90.44524603675634, 3.4726048607115985
1737856174522.22, 93.89979516503637, 90.51304009093606, 3.386755074100307
1737856174588.367, 93.88026605985287, 90.40828710970091, 3.4719789501519642
1737856174650.187, 93.93205120972475, 90.39421599706647, 3.5378352126582797
1737856174708.7268, 93.90520559443229, 90.35241371862644, 3.552791875805852
1737856174771.201, 93.86322212308163, 90.35099628054263, 3.512225842538996
1737856174832.648, 94.05921092898224, 90.38441998420578, 3.6747909447764613
1737856174894.905, 93.99990563344727, 90.56783073386008, 3.4320748995871924
1737856174969.6501, 93.99718589460771, 90.57081143908538, 3.4263744555223354
1737856175055.1309, 93.98874709814505, 90.57528781149556, 3.4134592866494984
1737856175140.6072, 94.02836918771305, 90.51100196147718, 3.5173672262358764
1737856175212.162, 94.05951952434701, 90.43903373317578, 3.620485791171234
1737856175264.869, 94.05299842123343, 90.4467013284555, 3.606297092777922
1737856175326.114, 94.0479458387839, 90.50142037173036, 3.5465254670535415
1737856175390.3552, 94.01494501702884, 90.47471358942427, 3.540231427604567
1737856175447.301, 93.93360668455323, 90.46968418452245, 3.463922500030776
1737856175507.907, 93.9236709634324, 90.42372445009295, 3.4999465133394523
1737856175573.62, 93.90064098175108, 90.46945357078316, 3.4311874109679223
1737856175631.382, 93.89304606288364, 90.53001211757372, 3.3630339453099225
1737856175691.8362, 93.84446887818613, 90.40791096303823, 3.436557915147901
1737856175746.157, 93.79049341770393, 90.39179962399511, 3.3986937937088157
1737856175809.23, 93.77712973206087, 90.49402133658042, 3.283108395480454
1737856175870.6638, 93.76590682891141, 90.76818062088614, 2.99772620802527
1737856175934.8372, 93.7627344329121, 90.7261820673269, 3.0365523655851945
1737856176002.558, 93.80248686563228, 90.79119030925604, 3.0112965563762373
1737856176059.132, 93.79103857529182, 90.76122731957102, 3.0298112557208015
1737856176126.5261, 94.06246553244027, 90.67545914764342, 3.387006384796848
1737856176190.428, 94.0106933652319, 90.70744156212143, 3.30325180311047
1737856176247.3298, 94.01914269499322, 90.80923839438549, 3.2099043006077324
1737856176307.7231, 93.794448640934, 90.45789382377961, 3.3365548171543793
1737856176368.9722, 93.89229531603328, 90.45571347528282, 3.4365818407504634
1737856176434.191, 93.99772594335943, 90.57441476166598, 3.4233111816934496
1737856176496.382, 94.01523166508231, 90.69570013984837, 3.3195315252339412
1737856176556.267, 94.07113644987515, 90.89521152489581, 3.1759249249793413
1737856176617.467, 93.7167750988511, 90.63378523707719, 3.0829898617739104
1737856176679.18, 80.68035410830241, 90.3458473455344, -9.665493237231985
1737856176739.4878, 74.25247121461155, 89.78584712014404, -15.533375905532495
1737856176802.323, 68.76935109230253, 90.41548767894564, -21.64613658664311
1737856176865.093, 67.01095131145767, 88.36128360362243, -21.35033229216475
1737856176927.789, 74.52208078655508, 87.52879869495322, -13.006717908398144
1737856176989.809, 84.48898953287443, 88.17574412805612, -3.6867545951816965
1737856177053.251, 92.80521323370779, 87.7262299060747, 5.0789833276330825
1737856177117.2668, 94.48595390522415, 82.68545841879808, 11.800495486426072
1737856177174.314, 94.93006399386447, 80.97043400304642, 13.959629990818044
1737856177234.927, 93.9785694483179, 81.08407943673677, 12.894490011581127
1737856177298.466, 92.52367584999594, 86.91603111771649, 5.607644732279454
1737856177360.634, 91.68419540085856, 88.78322427375439, 2.900971127104171
1737856177422.662, 90.36164489299068, 89.23423602401037, 1.1274088689803108
1737856177487.0232, 67.3662090897053, 90.87726467263231, -23.511055582927014
1737856177548.767, 66.32249528945985, 89.11707234000414, -22.79457705054429
1737856177610.7869, 70.90687850881336, 91.14718483942733, -20.24030633061396
1737856177674.618, 72.68076242107047, 90.27326030966334, -17.592497888592874
1737856177739.1191, 90.3688081428049, 92.86176145937202, -2.4929533165671245
1737856177796.936, 92.29304881380186, 89.40341108412473, 2.8896377296771334
1737856177860.513, 92.92328022597698, 87.35517752405651, 5.568102701920466
1737856177922.211, 92.70322821367205, 81.72971881105288, 10.973509402619172
1737856177985.404, 93.253812199375, 81.29119847624169, 11.962613723133316
1737856178046.322, 93.18315678049206, 84.89561558039715, 8.287541200094907
1737856178110.069, 92.58297468027948, 89.827888681466, 2.7550859988134704
1737856178174.291, 69.56354826290651, 89.08614718610961, -19.522598923203105
1737856178230.129, 65.52351243309813, 89.35727612597361, -23.83376369287548
